통계연월,통계시도명,통계시군구명,연령,수급자수
202306,서울특별시,종로구,0,2
202306,서울특별시,종로구,1,2
202306,서울특별시,종로구,2,2
202306,서울특별시,종로구,3,5
202306,서울특별시,종로구,4,7
202306,서울특별시,종로구,5,5
202306,서울특별시,종로구,6,9
202306,서울특별시,종로구,7,10
202306,서울특별시,종로구,8,22
202306,서울특별시,종로구,9,10
202306,서울특별시,종로구,10,12
202306,서울특별시,종로구,11,33
202306,서울특별시,종로구,12,35
202306,서울특별시,종로구,13,20
202306,서울특별시,종로구,14,38
202306,서울특별시,종로구,15,31
202306,서울특별시,종로구,16,38
202306,서울특별시,종로구,17,38
202306,서울특별시,종로구,18,26
202306,서울특별시,종로구,19,26
202306,서울특별시,종로구,20,36
202306,서울특별시,종로구,21,25
202306,서울특별시,종로구,22,18
202306,서울특별시,종로구,23,17
202306,서울특별시,종로구,24,14
202306,서울특별시,종로구,25,20
202306,서울특별시,종로구,26,17
202306,서울특별시,종로구,27,17
202306,서울특별시,종로구,28,10
202306,서울특별시,종로구,29,10
202306,서울특별시,종로구,30,14
202306,서울특별시,종로구,31,18
202306,서울특별시,종로구,32,22
202306,서울특별시,종로구,33,19
202306,서울특별시,종로구,34,20
202306,서울특별시,종로구,35,19
202306,서울특별시,종로구,36,20
202306,서울특별시,종로구,37,20
202306,서울특별시,종로구,38,25
202306,서울특별시,종로구,39,21
202306,서울특별시,종로구,40,19
202306,서울특별시,종로구,41,27
202306,서울특별시,종로구,42,23
202306,서울특별시,종로구,43,35
202306,서울특별시,종로구,44,36
202306,서울특별시,종로구,45,37
202306,서울특별시,종로구,46,32
202306,서울특별시,종로구,47,38
202306,서울특별시,종로구,48,50
202306,서울특별시,종로구,49,69
202306,서울특별시,종로구,50,67
202306,서울특별시,종로구,51,59
202306,서울특별시,종로구,52,87
202306,서울특별시,종로구,53,73
202306,서울특별시,종로구,54,103
202306,서울특별시,종로구,55,101
202306,서울특별시,종로구,56,101
202306,서울특별시,종로구,57,126
202306,서울특별시,종로구,58,126
202306,서울특별시,종로구,59,116
202306,서울특별시,종로구,60,120
202306,서울특별시,종로구,61,130
202306,서울특별시,종로구,62,154
202306,서울특별시,종로구,63,145
202306,서울특별시,종로구,64,136
202306,서울특별시,종로구,65,142
202306,서울특별시,종로구,66,161
202306,서울특별시,종로구,67,152
202306,서울특별시,종로구,68,171
202306,서울특별시,종로구,69,123
202306,서울특별시,종로구,70,117
202306,서울특별시,종로구,71,123
202306,서울특별시,종로구,72,97
202306,서울특별시,종로구,73,96
202306,서울특별시,종로구,74,106
202306,서울특별시,종로구,75,107
202306,서울특별시,종로구,76,110
202306,서울특별시,종로구,77,79
202306,서울특별시,종로구,78,94
202306,서울특별시,종로구,79,85
202306,서울특별시,종로구,80,94
202306,서울특별시,종로구,81,103
202306,서울특별시,종로구,82,75
202306,서울특별시,종로구,83,80
202306,서울특별시,종로구,84,76
202306,서울특별시,종로구,85,62
202306,서울특별시,종로구,86,44
202306,서울특별시,종로구,87,42
202306,서울특별시,종로구,88,30
202306,서울특별시,종로구,89,30
202306,서울특별시,종로구,90,18
202306,서울특별시,종로구,91,23
202306,서울특별시,종로구,92,14
202306,서울특별시,종로구,93,15
202306,서울특별시,종로구,94,6
202306,서울특별시,종로구,95,8
202306,서울특별시,종로구,96,4
202306,서울특별시,종로구,97,4
202306,서울특별시,종로구,99,2
202306,서울특별시,종로구,100,1
202306,서울특별시,종로구,101,1
202306,서울특별시,종로구,108,1
202306,서울특별시,중구,0,3
202306,서울특별시,중구,1,4
202306,서울특별시,중구,2,9
202306,서울특별시,중구,3,7
202306,서울특별시,중구,4,10
202306,서울특별시,중구,5,8
202306,서울특별시,중구,6,12
202306,서울특별시,중구,7,15
202306,서울특별시,중구,8,21
202306,서울특별시,중구,9,23
202306,서울특별시,중구,10,23
202306,서울특별시,중구,11,30
202306,서울특별시,중구,12,33
202306,서울특별시,중구,13,34
202306,서울특별시,중구,14,36
202306,서울특별시,중구,15,41
202306,서울특별시,중구,16,51
202306,서울특별시,중구,17,45
202306,서울특별시,중구,18,34
202306,서울특별시,중구,19,34
202306,서울특별시,중구,20,30
202306,서울특별시,중구,21,29
202306,서울특별시,중구,22,33
202306,서울특별시,중구,23,15
202306,서울특별시,중구,24,29
202306,서울특별시,중구,25,20
202306,서울특별시,중구,26,14
202306,서울특별시,중구,27,16
202306,서울특별시,중구,28,17
202306,서울특별시,중구,29,9
202306,서울특별시,중구,30,20
202306,서울특별시,중구,31,15
202306,서울특별시,중구,32,21
202306,서울특별시,중구,33,22
202306,서울특별시,중구,34,25
202306,서울특별시,중구,35,21
202306,서울특별시,중구,36,13
202306,서울특별시,중구,37,17
202306,서울특별시,중구,38,24
202306,서울특별시,중구,39,27
202306,서울특별시,중구,40,27
202306,서울특별시,중구,41,34
202306,서울특별시,중구,42,28
202306,서울특별시,중구,43,44
202306,서울특별시,중구,44,35
202306,서울특별시,중구,45,31
202306,서울특별시,중구,46,41
202306,서울특별시,중구,47,43
202306,서울특별시,중구,48,63
202306,서울특별시,중구,49,59
202306,서울특별시,중구,50,84
202306,서울특별시,중구,51,83
202306,서울특별시,중구,52,81
202306,서울특별시,중구,53,109
202306,서울특별시,중구,54,87
202306,서울특별시,중구,55,103
202306,서울특별시,중구,56,97
202306,서울특별시,중구,57,98
202306,서울특별시,중구,58,117
202306,서울특별시,중구,59,109
202306,서울특별시,중구,60,162
202306,서울특별시,중구,61,145
202306,서울특별시,중구,62,150
202306,서울특별시,중구,63,161
202306,서울특별시,중구,64,155
202306,서울특별시,중구,65,145
202306,서울특별시,중구,66,165
202306,서울특별시,중구,67,190
202306,서울특별시,중구,68,177
202306,서울특별시,중구,69,173
202306,서울특별시,중구,70,172
202306,서울특별시,중구,71,161
202306,서울특별시,중구,72,139
202306,서울특별시,중구,73,135
202306,서울특별시,중구,74,121
202306,서울특별시,중구,75,148
202306,서울특별시,중구,76,129
202306,서울특별시,중구,77,99
202306,서울특별시,중구,78,105
202306,서울특별시,중구,79,115
202306,서울특별시,중구,80,123
202306,서울특별시,중구,81,126
202306,서울특별시,중구,82,95
202306,서울특별시,중구,83,90
202306,서울특별시,중구,84,91
202306,서울특별시,중구,85,62
202306,서울특별시,중구,86,76
202306,서울특별시,중구,87,57
202306,서울특별시,중구,88,48
202306,서울특별시,중구,89,37
202306,서울특별시,중구,90,27
202306,서울특별시,중구,91,28
202306,서울특별시,중구,92,18
202306,서울특별시,중구,93,15
202306,서울특별시,중구,94,15
202306,서울특별시,중구,95,14
202306,서울특별시,중구,96,5
202306,서울특별시,중구,97,3
202306,서울특별시,중구,100,2
202306,서울특별시,중구,101,2
202306,서울특별시,중구,105,1
202306,서울특별시,용산구,0,5
202306,서울특별시,용산구,1,13
202306,서울특별시,용산구,2,8
202306,서울특별시,용산구,3,15
202306,서울특별시,용산구,4,14
202306,서울특별시,용산구,5,15
202306,서울특별시,용산구,6,25
202306,서울특별시,용산구,7,28
202306,서울특별시,용산구,8,34
202306,서울특별시,용산구,9,44
202306,서울특별시,용산구,10,42
202306,서울특별시,용산구,11,35
202306,서울특별시,용산구,12,56
202306,서울특별시,용산구,13,42
202306,서울특별시,용산구,14,60
202306,서울특별시,용산구,15,67
202306,서울특별시,용산구,16,74
202306,서울특별시,용산구,17,77
202306,서울특별시,용산구,18,86
202306,서울특별시,용산구,19,63
202306,서울특별시,용산구,20,62
202306,서울특별시,용산구,21,51
202306,서울특별시,용산구,22,64
202306,서울특별시,용산구,23,52
202306,서울특별시,용산구,24,45
202306,서울특별시,용산구,25,40
202306,서울특별시,용산구,26,34
202306,서울특별시,용산구,27,25
202306,서울특별시,용산구,28,31
202306,서울특별시,용산구,29,27
202306,서울특별시,용산구,30,27
202306,서울특별시,용산구,31,41
202306,서울특별시,용산구,32,45
202306,서울특별시,용산구,33,33
202306,서울특별시,용산구,34,39
202306,서울특별시,용산구,35,33
202306,서울특별시,용산구,36,36
202306,서울특별시,용산구,37,54
202306,서울특별시,용산구,38,32
202306,서울특별시,용산구,39,50
202306,서울특별시,용산구,40,53
202306,서울특별시,용산구,41,74
202306,서울특별시,용산구,42,57
202306,서울특별시,용산구,43,90
202306,서울특별시,용산구,44,67
202306,서울특별시,용산구,45,74
202306,서울특별시,용산구,46,79
202306,서울특별시,용산구,47,95
202306,서울특별시,용산구,48,103
202306,서울특별시,용산구,49,99
202306,서울특별시,용산구,50,159
202306,서울특별시,용산구,51,144
202306,서울특별시,용산구,52,151
202306,서울특별시,용산구,53,183
202306,서울특별시,용산구,54,200
202306,서울특별시,용산구,55,161
202306,서울특별시,용산구,56,177
202306,서울특별시,용산구,57,180
202306,서울특별시,용산구,58,160
202306,서울특별시,용산구,59,179
202306,서울특별시,용산구,60,229
202306,서울특별시,용산구,61,223
202306,서울특별시,용산구,62,232
202306,서울특별시,용산구,63,226
202306,서울특별시,용산구,64,219
202306,서울특별시,용산구,65,194
202306,서울특별시,용산구,66,247
202306,서울특별시,용산구,67,202
202306,서울특별시,용산구,68,224
202306,서울특별시,용산구,69,178
202306,서울특별시,용산구,70,217
202306,서울특별시,용산구,71,164
202306,서울특별시,용산구,72,140
202306,서울특별시,용산구,73,171
202306,서울특별시,용산구,74,154
202306,서울특별시,용산구,75,183
202306,서울특별시,용산구,76,140
202306,서울특별시,용산구,77,123
202306,서울특별시,용산구,78,152
202306,서울특별시,용산구,79,129
202306,서울특별시,용산구,80,164
202306,서울특별시,용산구,81,155
202306,서울특별시,용산구,82,123
202306,서울특별시,용산구,83,115
202306,서울특별시,용산구,84,108
202306,서울특별시,용산구,85,95
202306,서울특별시,용산구,86,110
202306,서울특별시,용산구,87,82
202306,서울특별시,용산구,88,59
202306,서울특별시,용산구,89,51
202306,서울특별시,용산구,90,28
202306,서울특별시,용산구,91,25
202306,서울특별시,용산구,92,27
202306,서울특별시,용산구,93,26
202306,서울특별시,용산구,94,22
202306,서울특별시,용산구,95,14
202306,서울특별시,용산구,96,6
202306,서울특별시,용산구,97,2
202306,서울특별시,용산구,98,7
202306,서울특별시,용산구,99,1
202306,서울특별시,용산구,101,3
202306,서울특별시,용산구,104,1
202306,서울특별시,용산구,110,2
202306,서울특별시,성동구,0,5
202306,서울특별시,성동구,1,6
202306,서울특별시,성동구,2,6
202306,서울특별시,성동구,3,6
202306,서울특별시,성동구,4,12
202306,서울특별시,성동구,5,18
202306,서울특별시,성동구,6,29
202306,서울특별시,성동구,7,34
202306,서울특별시,성동구,8,38
202306,서울특별시,성동구,9,46
202306,서울특별시,성동구,10,42
202306,서울특별시,성동구,11,57
202306,서울특별시,성동구,12,61
202306,서울특별시,성동구,13,54
202306,서울특별시,성동구,14,70
202306,서울특별시,성동구,15,93
202306,서울특별시,성동구,16,89
202306,서울특별시,성동구,17,105
202306,서울특별시,성동구,18,94
202306,서울특별시,성동구,19,67
202306,서울특별시,성동구,20,64
202306,서울특별시,성동구,21,79
202306,서울특별시,성동구,22,80
202306,서울특별시,성동구,23,72
202306,서울특별시,성동구,24,61
202306,서울특별시,성동구,25,61
202306,서울특별시,성동구,26,39
202306,서울특별시,성동구,27,39
202306,서울특별시,성동구,28,34
202306,서울특별시,성동구,29,25
202306,서울특별시,성동구,30,34
202306,서울특별시,성동구,31,42
202306,서울특별시,성동구,32,40
202306,서울특별시,성동구,33,44
202306,서울특별시,성동구,34,40
202306,서울특별시,성동구,35,34
202306,서울특별시,성동구,36,27
202306,서울특별시,성동구,37,35
202306,서울특별시,성동구,38,44
202306,서울특별시,성동구,39,39
202306,서울특별시,성동구,40,44
202306,서울특별시,성동구,41,60
202306,서울특별시,성동구,42,59
202306,서울특별시,성동구,43,61
202306,서울특별시,성동구,44,69
202306,서울특별시,성동구,45,67
202306,서울특별시,성동구,46,84
202306,서울특별시,성동구,47,85
202306,서울특별시,성동구,48,95
202306,서울특별시,성동구,49,111
202306,서울특별시,성동구,50,127
202306,서울특별시,성동구,51,137
202306,서울특별시,성동구,52,151
202306,서울특별시,성동구,53,188
202306,서울특별시,성동구,54,176
202306,서울특별시,성동구,55,205
202306,서울특별시,성동구,56,167
202306,서울특별시,성동구,57,176
202306,서울특별시,성동구,58,189
202306,서울특별시,성동구,59,180
202306,서울특별시,성동구,60,237
202306,서울특별시,성동구,61,228
202306,서울특별시,성동구,62,288
202306,서울특별시,성동구,63,281
202306,서울특별시,성동구,64,225
202306,서울특별시,성동구,65,261
202306,서울특별시,성동구,66,267
202306,서울특별시,성동구,67,246
202306,서울특별시,성동구,68,230
202306,서울특별시,성동구,69,216
202306,서울특별시,성동구,70,191
202306,서울특별시,성동구,71,209
202306,서울특별시,성동구,72,177
202306,서울특별시,성동구,73,203
202306,서울특별시,성동구,74,182
202306,서울특별시,성동구,75,187
202306,서울특별시,성동구,76,235
202306,서울특별시,성동구,77,156
202306,서울특별시,성동구,78,184
202306,서울특별시,성동구,79,161
202306,서울특별시,성동구,80,218
202306,서울특별시,성동구,81,205
202306,서울특별시,성동구,82,159
202306,서울특별시,성동구,83,164
202306,서울특별시,성동구,84,136
202306,서울특별시,성동구,85,140
202306,서울특별시,성동구,86,106
202306,서울특별시,성동구,87,94
202306,서울특별시,성동구,88,80
202306,서울특별시,성동구,89,58
202306,서울특별시,성동구,90,53
202306,서울특별시,성동구,91,33
202306,서울특별시,성동구,92,26
202306,서울특별시,성동구,93,26
202306,서울특별시,성동구,94,14
202306,서울특별시,성동구,95,7
202306,서울특별시,성동구,96,11
202306,서울특별시,성동구,97,4
202306,서울특별시,성동구,98,2
202306,서울특별시,성동구,99,3
202306,서울특별시,성동구,100,2
202306,서울특별시,성동구,101,2
202306,서울특별시,성동구,102,1
202306,서울특별시,광진구,0,9
202306,서울특별시,광진구,1,15
202306,서울특별시,광진구,2,19
202306,서울특별시,광진구,3,31
202306,서울특별시,광진구,4,31
202306,서울특별시,광진구,5,32
202306,서울특별시,광진구,6,46
202306,서울특별시,광진구,7,66
202306,서울특별시,광진구,8,70
202306,서울특별시,광진구,9,81
202306,서울특별시,광진구,10,111
202306,서울특별시,광진구,11,119
202306,서울특별시,광진구,12,111
202306,서울특별시,광진구,13,124
202306,서울특별시,광진구,14,132
202306,서울특별시,광진구,15,161
202306,서울특별시,광진구,16,165
202306,서울특별시,광진구,17,144
202306,서울특별시,광진구,18,151
202306,서울특별시,광진구,19,123
202306,서울특별시,광진구,20,104
202306,서울특별시,광진구,21,108
202306,서울특별시,광진구,22,110
202306,서울특별시,광진구,23,126
202306,서울특별시,광진구,24,97
202306,서울특별시,광진구,25,106
202306,서울특별시,광진구,26,76
202306,서울특별시,광진구,27,75
202306,서울특별시,광진구,28,51
202306,서울특별시,광진구,29,58
202306,서울특별시,광진구,30,84
202306,서울특별시,광진구,31,87
202306,서울특별시,광진구,32,71
202306,서울특별시,광진구,33,59
202306,서울특별시,광진구,34,79
202306,서울특별시,광진구,35,65
202306,서울특별시,광진구,36,64
202306,서울특별시,광진구,37,74
202306,서울특별시,광진구,38,74
202306,서울특별시,광진구,39,85
202306,서울특별시,광진구,40,91
202306,서울특별시,광진구,41,109
202306,서울특별시,광진구,42,120
202306,서울특별시,광진구,43,117
202306,서울특별시,광진구,44,126
202306,서울특별시,광진구,45,112
202306,서울특별시,광진구,46,145
202306,서울특별시,광진구,47,161
202306,서울특별시,광진구,48,161
202306,서울특별시,광진구,49,210
202306,서울특별시,광진구,50,186
202306,서울특별시,광진구,51,217
202306,서울특별시,광진구,52,241
202306,서울특별시,광진구,53,243
202306,서울특별시,광진구,54,311
202306,서울특별시,광진구,55,280
202306,서울특별시,광진구,56,280
202306,서울특별시,광진구,57,265
202306,서울특별시,광진구,58,277
202306,서울특별시,광진구,59,276
202306,서울특별시,광진구,60,314
202306,서울특별시,광진구,61,306
202306,서울특별시,광진구,62,366
202306,서울특별시,광진구,63,316
202306,서울특별시,광진구,64,316
202306,서울특별시,광진구,65,329
202306,서울특별시,광진구,66,319
202306,서울특별시,광진구,67,308
202306,서울특별시,광진구,68,316
202306,서울특별시,광진구,69,249
202306,서울특별시,광진구,70,253
202306,서울특별시,광진구,71,216
202306,서울특별시,광진구,72,182
202306,서울특별시,광진구,73,202
202306,서울특별시,광진구,74,208
202306,서울특별시,광진구,75,192
202306,서울특별시,광진구,76,193
202306,서울특별시,광진구,77,137
202306,서울특별시,광진구,78,167
202306,서울특별시,광진구,79,178
202306,서울특별시,광진구,80,178
202306,서울특별시,광진구,81,176
202306,서울특별시,광진구,82,137
202306,서울특별시,광진구,83,135
202306,서울특별시,광진구,84,131
202306,서울특별시,광진구,85,105
202306,서울특별시,광진구,86,90
202306,서울특별시,광진구,87,78
202306,서울특별시,광진구,88,92
202306,서울특별시,광진구,89,68
202306,서울특별시,광진구,90,46
202306,서울특별시,광진구,91,47
202306,서울특별시,광진구,92,21
202306,서울특별시,광진구,93,32
202306,서울특별시,광진구,94,18
202306,서울특별시,광진구,95,13
202306,서울특별시,광진구,96,9
202306,서울특별시,광진구,97,5
202306,서울특별시,광진구,98,4
202306,서울특별시,광진구,99,3
202306,서울특별시,광진구,105,1
202306,서울특별시,광진구,112,1
202306,서울특별시,동대문구,0,11
202306,서울특별시,동대문구,1,9
202306,서울특별시,동대문구,2,21
202306,서울특별시,동대문구,3,19
202306,서울특별시,동대문구,4,44
202306,서울특별시,동대문구,5,33
202306,서울특별시,동대문구,6,49
202306,서울특별시,동대문구,7,68
202306,서울특별시,동대문구,8,80
202306,서울특별시,동대문구,9,67
202306,서울특별시,동대문구,10,90
202306,서울특별시,동대문구,11,100
202306,서울특별시,동대문구,12,120
202306,서울특별시,동대문구,13,124
202306,서울특별시,동대문구,14,127
202306,서울특별시,동대문구,15,170
202306,서울특별시,동대문구,16,154
202306,서울특별시,동대문구,17,151
202306,서울특별시,동대문구,18,126
202306,서울특별시,동대문구,19,101
202306,서울특별시,동대문구,20,107
202306,서울특별시,동대문구,21,83
202306,서울특별시,동대문구,22,107
202306,서울특별시,동대문구,23,104
202306,서울특별시,동대문구,24,81
202306,서울특별시,동대문구,25,67
202306,서울특별시,동대문구,26,69
202306,서울특별시,동대문구,27,48
202306,서울특별시,동대문구,28,47
202306,서울특별시,동대문구,29,38
202306,서울특별시,동대문구,30,55
202306,서울특별시,동대문구,31,54
202306,서울특별시,동대문구,32,50
202306,서울특별시,동대문구,33,55
202306,서울특별시,동대문구,34,59
202306,서울특별시,동대문구,35,59
202306,서울특별시,동대문구,36,56
202306,서울특별시,동대문구,37,70
202306,서울특별시,동대문구,38,70
202306,서울특별시,동대문구,39,74
202306,서울특별시,동대문구,40,89
202306,서울특별시,동대문구,41,81
202306,서울특별시,동대문구,42,118
202306,서울특별시,동대문구,43,115
202306,서울특별시,동대문구,44,105
202306,서울특별시,동대문구,45,122
202306,서울특별시,동대문구,46,118
202306,서울특별시,동대문구,47,136
202306,서울특별시,동대문구,48,174
202306,서울특별시,동대문구,49,199
202306,서울특별시,동대문구,50,214
202306,서울특별시,동대문구,51,233
202306,서울특별시,동대문구,52,247
202306,서울특별시,동대문구,53,267
202306,서울특별시,동대문구,54,298
202306,서울특별시,동대문구,55,249
202306,서울특별시,동대문구,56,275
202306,서울특별시,동대문구,57,270
202306,서울특별시,동대문구,58,320
202306,서울특별시,동대문구,59,290
202306,서울특별시,동대문구,60,349
202306,서울특별시,동대문구,61,349
202306,서울특별시,동대문구,62,403
202306,서울특별시,동대문구,63,441
202306,서울특별시,동대문구,64,390
202306,서울특별시,동대문구,65,424
202306,서울특별시,동대문구,66,423
202306,서울특별시,동대문구,67,442
202306,서울특별시,동대문구,68,434
202306,서울특별시,동대문구,69,396
202306,서울특별시,동대문구,70,361
202306,서울특별시,동대문구,71,332
202306,서울특별시,동대문구,72,311
202306,서울특별시,동대문구,73,314
202306,서울특별시,동대문구,74,333
202306,서울특별시,동대문구,75,311
202306,서울특별시,동대문구,76,318
202306,서울특별시,동대문구,77,244
202306,서울특별시,동대문구,78,265
202306,서울특별시,동대문구,79,289
202306,서울특별시,동대문구,80,308
202306,서울특별시,동대문구,81,319
202306,서울특별시,동대문구,82,246
202306,서울특별시,동대문구,83,204
202306,서울특별시,동대문구,84,199
202306,서울특별시,동대문구,85,173
202306,서울특별시,동대문구,86,155
202306,서울특별시,동대문구,87,135
202306,서울특별시,동대문구,88,113
202306,서울특별시,동대문구,89,83
202306,서울특별시,동대문구,90,66
202306,서울특별시,동대문구,91,51
202306,서울특별시,동대문구,92,47
202306,서울특별시,동대문구,93,34
202306,서울특별시,동대문구,94,27
202306,서울특별시,동대문구,95,16
202306,서울특별시,동대문구,96,16
202306,서울특별시,동대문구,97,4
202306,서울특별시,동대문구,98,7
202306,서울특별시,동대문구,99,10
202306,서울특별시,동대문구,100,4
202306,서울특별시,동대문구,101,2
202306,서울특별시,동대문구,102,1
202306,서울특별시,동대문구,103,2
202306,서울특별시,중랑구,0,23
202306,서울특별시,중랑구,1,34
202306,서울특별시,중랑구,2,41
202306,서울특별시,중랑구,3,68
202306,서울특별시,중랑구,4,73
202306,서울특별시,중랑구,5,83
202306,서울특별시,중랑구,6,112
202306,서울특별시,중랑구,7,132
202306,서울특별시,중랑구,8,165
202306,서울특별시,중랑구,9,207
202306,서울특별시,중랑구,10,200
202306,서울특별시,중랑구,11,222
202306,서울특별시,중랑구,12,251
202306,서울특별시,중랑구,13,233
202306,서울특별시,중랑구,14,262
202306,서울특별시,중랑구,15,292
202306,서울특별시,중랑구,16,320
202306,서울특별시,중랑구,17,293
202306,서울특별시,중랑구,18,280
202306,서울특별시,중랑구,19,261
202306,서울특별시,중랑구,20,225
202306,서울특별시,중랑구,21,179
202306,서울특별시,중랑구,22,229
202306,서울특별시,중랑구,23,185
202306,서울특별시,중랑구,24,164
202306,서울특별시,중랑구,25,156
202306,서울특별시,중랑구,26,127
202306,서울특별시,중랑구,27,122
202306,서울특별시,중랑구,28,106
202306,서울특별시,중랑구,29,109
202306,서울특별시,중랑구,30,107
202306,서울특별시,중랑구,31,119
202306,서울특별시,중랑구,32,95
202306,서울특별시,중랑구,33,103
202306,서울특별시,중랑구,34,103
202306,서울특별시,중랑구,35,107
202306,서울특별시,중랑구,36,121
202306,서울특별시,중랑구,37,125
202306,서울특별시,중랑구,38,131
202306,서울특별시,중랑구,39,145
202306,서울특별시,중랑구,40,192
202306,서울특별시,중랑구,41,202
202306,서울특별시,중랑구,42,218
202306,서울특별시,중랑구,43,244
202306,서울특별시,중랑구,44,252
202306,서울특별시,중랑구,45,245
202306,서울특별시,중랑구,46,245
202306,서울특별시,중랑구,47,297
202306,서울특별시,중랑구,48,307
202306,서울특별시,중랑구,49,400
202306,서울특별시,중랑구,50,384
202306,서울특별시,중랑구,51,468
202306,서울특별시,중랑구,52,497
202306,서울특별시,중랑구,53,507
202306,서울특별시,중랑구,54,550
202306,서울특별시,중랑구,55,488
202306,서울특별시,중랑구,56,525
202306,서울특별시,중랑구,57,513
202306,서울특별시,중랑구,58,582
202306,서울특별시,중랑구,59,536
202306,서울특별시,중랑구,60,594
202306,서울특별시,중랑구,61,621
202306,서울특별시,중랑구,62,663
202306,서울특별시,중랑구,63,717
202306,서울특별시,중랑구,64,670
202306,서울특별시,중랑구,65,663
202306,서울특별시,중랑구,66,644
202306,서울특별시,중랑구,67,637
202306,서울특별시,중랑구,68,717
202306,서울특별시,중랑구,69,539
202306,서울특별시,중랑구,70,507
202306,서울특별시,중랑구,71,550
202306,서울특별시,중랑구,72,435
202306,서울특별시,중랑구,73,485
202306,서울특별시,중랑구,74,447
202306,서울특별시,중랑구,75,431
202306,서울특별시,중랑구,76,433
202306,서울특별시,중랑구,77,324
202306,서울특별시,중랑구,78,404
202306,서울특별시,중랑구,79,367
202306,서울특별시,중랑구,80,403
202306,서울특별시,중랑구,81,412
202306,서울특별시,중랑구,82,359
202306,서울특별시,중랑구,83,339
202306,서울특별시,중랑구,84,293
202306,서울특별시,중랑구,85,255
202306,서울특별시,중랑구,86,215
202306,서울특별시,중랑구,87,211
202306,서울특별시,중랑구,88,183
