통계연월,통계시도명,통계시군구명,연령,수급자수
202307,서울특별시,종로구,0,3
202307,서울특별시,종로구,1,3
202307,서울특별시,종로구,2,2
202307,서울특별시,종로구,3,5
202307,서울특별시,종로구,4,6
202307,서울특별시,종로구,5,7
202307,서울특별시,종로구,6,8
202307,서울특별시,종로구,7,12
202307,서울특별시,종로구,8,20
202307,서울특별시,종로구,9,11
202307,서울특별시,종로구,10,12
202307,서울특별시,종로구,11,33
202307,서울특별시,종로구,12,34
202307,서울특별시,종로구,13,17
202307,서울특별시,종로구,14,38
202307,서울특별시,종로구,15,27
202307,서울특별시,종로구,16,41
202307,서울특별시,종로구,17,41
202307,서울특별시,종로구,18,26
202307,서울특별시,종로구,19,27
202307,서울특별시,종로구,20,37
202307,서울특별시,종로구,21,24
202307,서울특별시,종로구,22,19
202307,서울특별시,종로구,23,14
202307,서울특별시,종로구,24,13
202307,서울특별시,종로구,25,18
202307,서울특별시,종로구,26,17
202307,서울특별시,종로구,27,16
202307,서울특별시,종로구,28,11
202307,서울특별시,종로구,29,11
202307,서울특별시,종로구,30,13
202307,서울특별시,종로구,31,17
202307,서울특별시,종로구,32,21
202307,서울특별시,종로구,33,19
202307,서울특별시,종로구,34,19
202307,서울특별시,종로구,35,18
202307,서울특별시,종로구,36,19
202307,서울특별시,종로구,37,22
202307,서울특별시,종로구,38,19
202307,서울특별시,종로구,39,26
202307,서울특별시,종로구,40,17
202307,서울특별시,종로구,41,29
202307,서울특별시,종로구,42,23
202307,서울특별시,종로구,43,33
202307,서울특별시,종로구,44,36
202307,서울특별시,종로구,45,39
202307,서울특별시,종로구,46,33
202307,서울특별시,종로구,47,35
202307,서울특별시,종로구,48,53
202307,서울특별시,종로구,49,67
202307,서울특별시,종로구,50,69
202307,서울특별시,종로구,51,57
202307,서울특별시,종로구,52,88
202307,서울특별시,종로구,53,72
202307,서울특별시,종로구,54,97
202307,서울특별시,종로구,55,107
202307,서울특별시,종로구,56,101
202307,서울특별시,종로구,57,120
202307,서울특별시,종로구,58,130
202307,서울특별시,종로구,59,123
202307,서울특별시,종로구,60,118
202307,서울특별시,종로구,61,132
202307,서울특별시,종로구,62,159
202307,서울특별시,종로구,63,146
202307,서울특별시,종로구,64,135
202307,서울특별시,종로구,65,143
202307,서울특별시,종로구,66,159
202307,서울특별시,종로구,67,160
202307,서울특별시,종로구,68,169
202307,서울특별시,종로구,69,132
202307,서울특별시,종로구,70,114
202307,서울특별시,종로구,71,125
